amfi_code,fund_house,scheme_name,category,sub_category,plan,launch_date,benchmark,expense_ratio_pct,exit_load_pct,min_sip_amount,min_lumpsum_amount,fund_manager,risk_category,sebi_category_code,source_file,[TRUNCATED_CONTENT_REPLACED_WITH_FULL_FILE_FOR_MOVE],date,aum_lakh_crore,aum_crore,num_schemes,month,sip_inflow_crore,active_sip_accounts_crore,new_sip_accounts_lakh,sip_aum_lakh_crore,yoy_growth_pct,net_inflow_crore,total_folios_crore,equity_folios_crore,debt_folios_crore,hybrid_folios_crore,others_folios_crore,return_1yr_pct,return_3yr_pct,return_5yr_pct,benchmark_3yr_pct,alpha,beta,sharpe_ratio,sortino_ratio,std_dev_ann_pct,max_drawdown_pct,morningstar_rating,risk_grade,investor_id,transaction_date,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,stock_symbol,stock_name,sector,weight_pct,market_value_cr,current_price_inr,portfolio_date,index_name,close_value,nav
100033.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BHARTIARTL,Bharti Airtel Ltd,Telecom,7.38,1247.79,3725.91,2025-12-31,,,
100033.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M&M,Mahindra & Mahindra Ltd,Automobile,26.07,511.03,3852.87,2025-12-31,,,
100033.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAJFINANCE,Bajaj Finance Ltd,NBFC,9.86,419.76,2737.28,2025-12-31,,,
100033.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POWERGRID,Power Grid Corporation,Utilities,8.59,569.08,5010.14,2025-12-31,,,
100033.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBIN,State Bank of India,Banking,10.29,235.31,3644.77,2025-12-31,,,
125498.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBIN,State Bank of India,Banking,9.4,390.87,4339.96,2025-12-31,,,
125498.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ICICIBANK,ICICI Bank Ltd,Banking,8.97,564.07,2425.12,2025-12-31,,,
125498.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDUNILVR,Hindustan Unilever Ltd,FMCG,7.8,1897.59,6636.11,2025-12-31,,,
125498.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HDFCBANK,HDFC Bank Ltd,Banking,22.83,1274.05,3962.89,2025-12-31,,,
125498.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LT,Larsen & Toubro Ltd,Infrastructure,9.17,1748.94,7328.02,2025-12-31,,,
125498.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARUTI,Maruti Suzuki India Ltd,Automobile,6.39,448.66,3097.29,2025-12-31,,,
125498.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TITAN,Titan Company Ltd,Consumer Goods,20.91,1577.15,7496.9,2025-12-31,,,
125498.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HCLTECH,HCL Technologies Ltd,IT,14.53,960.23,5902.74,2025-12-31,,,
125498.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MARUTI,Maruti Suzuki India Ltd,Automobile,6.39,448.66,3097.29,2025-12-31,,,
120503.0,,,,,,,,,,,,,,,09_portfolio_holdings.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRASIM,Grasim Industries Ltd,Diversified,15.87,994.44,897.71,2025-12-31,,,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,17492.79,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,17689.64,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,17835.05,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,17878.51,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,17759.15,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18124.84,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18256.96,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18162.54,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18179.05,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,17971.75,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,17998.26,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,17938.46,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18301.33,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18424.66,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18055.59,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18338.54,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18408.04,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18650.54,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18701.92,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18734.13,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18615.38,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18724.17,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18900.9,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18640.35,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18524.44,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18347.28,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18626.31,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18807.0,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18760.65,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18935.65,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18733.59,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18789.33,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18942.63,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18867.92,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18875.61,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18962.56,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19151.71,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18922.93,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18905.49,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18772.62,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18865.93,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18827.48,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18962.53,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18764.05,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18700.26,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19018.69,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18996.04,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19174.22,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19018.0,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18796.74,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19023.35,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19158.43,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19102.14,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19368.71,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19279.61,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19153.99,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19165.54,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19132.24,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18960.4,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18951.21,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18999.44,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19138.12,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19568.64,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19775.28,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19613.8,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20065.6,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20083.52,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20147.77,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20045.55,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20053.65,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20059.1,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20180.83,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20341.13,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20287.69,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20496.5,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20414.87,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20612.2,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20511.28,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20331.45,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20291.62,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20260.33,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20107.17,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20054.36,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19975.05,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19985.01,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20084.37,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20080.44,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19936.88,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19887.01,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,20058.65,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19959.55,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19812.47,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19573.89,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19473.78,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19615.18,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19507.43,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19510.92,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19442.05,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19363.97,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19582.7,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19568.13,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19377.34,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19145.6,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18989.49,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18816.95,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18959.16,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18935.9,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18955.11,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18925.23,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,18902.99,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19058.44,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19226.83,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19519.86,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19389.21,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19336.46,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19376.58,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19637.19,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19535.11,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19696.35,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19607.58,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19773.96,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19798.47,
,,,,,,,,,,,,,,,10_benchmark_indices.csv,,2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NIFTY50,19639.48,
